PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate
30.0,2025-02-14,18:52:19.61,2.0,4.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moise, Mac",1000051534.0,Right,FGCU,Undefined,1,Bottom,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.77074,-1.689573,-3.610636,2022.29482,182.283549,12:00,5.70803,1.04279,4.77957,-40.77081,2.42311,0.04925,0.7053,-2.38011,76.24292,-8.976013,-3.601989,0.473023,,,,,,,,,,,,-0.89453,1.91776,-0.6815,50.0,5.5028,7.47765,-118.53592,-5.04988,-1.28939,19.87457,-29.40972,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,ba8954c0-eb2e-11ef-9e21-8be5a8f722aa,79.68408,,,5.52782,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-14,23:52:19.61,2025-02-14T18:52:19.6152832-05:00,2025-02-14T23:52:19.6152832Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,c1606ed1-3857-4f65-b9d8-b4a56d87f5fe,55.72108,-119.49131,9.93729,5.71157,-3.63613,-14.70486,-1.04244,7.53964,-0.6447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
31.0,2025-02-14,18:52:42.23,2.0,5.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moise, Mac",1000051534.0,Right,FGCU,Undefined,1,Bottom,0,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.51669,-1.034587,-2.443414,2024.304664,196.486603,12:30,5.83659,1.20866,4.72549,-44.32156,2.64477,0.27681,1.16049,-1.08805,72.1127,-9.038754,-2.394761,0.493247,,,,,,,,,,,,-0.93098,2.11126,-0.96227,50.0,5.69303,4.8956,-115.00703,-3.71946,-1.22676,24.54819,-29.39209,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,c809c080-eb2e-11ef-9e21-8be5a8f722aa,76.41694,,,7.40399,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-14,23:52:42.23,2025-02-14T18:52:42.2379008-05:00,2025-02-14T23:52:42.2379008Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,ac310bd8-8952-4034-b1ba-f9ffaeeae5ab,55.7705,-116.23222,12.2741,5.84205,-2.25252,-14.69604,-1.20813,4.95682,-0.61338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
32.0,2025-02-14,18:53:23.12,2.0,6.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moise, Mac",1000051534.0,Right,FGCU,Undefined,1,Bottom,0,3,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.67917,-1.547605,-2.816143,2123.122439,225.932517,1:30,5.74037,0.92624,4.66688,-19.01863,16.52434,15.91343,2.68336,-0.4247,82.98331,-5.059862,-0.027296,0.42909,91.50443,53.789943,54.391855,5375.617765,38.93916,127.42617,102.87728,205.80263,84.55469,76.901567,5.698645,-8.61788,8.85406,-0.65457,50.0,5.56601,5.69412,-131.39037,-4.28125,-15.11526,26.96783,-16.64452,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,e062a980-eb2e-11ef-9e21-8be5a8f722aa,87.84275,129.60517,,7.69586,,,,2.00345,2.66505,-0.28521,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-14,23:53:23.12,2025-02-14T18:53:23.1260672-05:00,2025-02-14T23:53:23.1260672Z,FlyBall,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,bfb6f63d-01d3-4327-9444-604de75c8a90,55.83259,-132.5821,13.48392,5.73895,-3.54571,-8.32226,-0.92095,6.36207,-7.55763,,2.00499,46.0013,-24.55602,7.05637,-0.46645,-0.46086,0.1694,-0.02346,0.00118,2.63485,108.8153,-30.70516,5.53523,-1.9374,0.54622,-0.0878,0.00678,-0.00018,-0.29683,64.63418,-13.25894,3.43498,-0.81755,0.14405,-0.01406,0.00051,1e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,2025-02-15
33.0,2025-02-14,18:53:49.24,2.0,7.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moise, Mac",1000051534.0,Right,FGCU,Undefined,1,Bottom,0,3,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,2,0,,89.40022,-1.827065,-2.525656,2118.237948,227.819626,1:30,5.76995,0.87534,4.88297,-20.34544,16.22052,16.52643,2.34369,-0.13847,81.24146,-5.604166,0.383734,0.435221,93.24603,-16.751679,-13.309724,,,,,9.66179,9.66179,-9.54338,0.058891,-8.95071,8.91,-0.64228,50.0,5.57404,4.93345,-129.46177,-4.87657,-15.10851,28.39482,-17.1343,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,efee4e90-eb2e-11ef-9e21-8be5a8f722aa,86.60529,2.32551,,8.15876,,,,2.0096,2.32551,0.17677,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-14,23:53:49.24,2025-02-14T18:53:49.2422144-05:00,2025-02-14T23:53:49.2422144Z,GroundBall,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,bd2f4b2f-b64e-4b2b-be03-a0f02fbd57ce,55.6153,-130.68757,14.19741,5.76859,-4.13689,-8.56715,-0.86933,5.58568,-7.55426,180.0,2.00745,127.66675,,,,,,,,2.32617,-39.48807,,,,,,,,0.17728,-30.20202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-02-15
34.0,2025-02-14,18:54:42.85,3.0,1.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Povey, Harrison",1000090899.0,Left,FGCU,Undefined,1,Bottom,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.56325,-2.025786,-3.136505,2170.92327,225.211309,1:30,5.67798,0.9547,4.51354,-17.3069,17.72009,16.75099,2.30243,-0.63997,83.92538,-5.222299,-0.210314,0.425964,,,,,,,,,,,,-8.98445,9.48142,-0.64338,50.0,5.45015,6.42264,-132.58828,-5.36299,-16.09043,26.73873,-15.19361,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,0fde1e60-eb2f-11ef-9e21-8be5a8f722aa,88.48742,,,7.63786,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-14,23:54:42.85,2025-02-14T18:54:42.8529152-05:00,2025-02-14T23:54:42.8529152Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,21473210-cc53-47c5-93a4-2ceb24bb3434,55.98516,-133.78984,13.36936,5.67581,-4.68023,-7.5968,-0.94824,7.1457,-8.04521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
35.0,2025-02-14,18:54:59.55,3.0,2.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Povey, Harrison",1000090899.0,Left,FGCU,Undefined,1,Bottom,2,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.57985,-1.960579,-3.268292,2098.52871,220.250364,1:15,5.64377,1.01833,4.45867,-16.63477,19.62556,15.5521,2.38438,-0.80531,82.12776,-5.066177,-0.555321,0.433398,66.23667,29.28283,39.59391,2154.269138,79.9432,35.08051,75.55833,184.59166,177.79522,46.573541,3.036971,-8.59729,10.50217,-0.68936,50.0,5.42171,6.71073,-130.98176,-5.10842,-14.85082,29.13222,-14.03272,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,19d53c50-eb2f-11ef-9e21-8be5a8f722aa,86.96947,35.29604,,8.45209,,,,2.99323,2.53067,0.80176,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-14,23:54:59.55,2025-02-14T18:54:59.5501056-05:00,2025-02-14T23:54:59.5501056Z,FlyBall,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,70f8a2dd-2d19-4f41-9015-4f680e3f9a1a,56.03983,-132.31829,14.56611,5.64131,-4.46463,-7.01636,-1.01287,7.39205,-7.42541,223.716852,2.99294,65.30577,-14.30555,3.83028,-1.15047,0.40172,-0.12747,0.02424,-0.00186,2.53088,47.50809,-18.57486,0.99618,0.09013,-0.14378,0.05846,-0.01022,0.00063,0.80159,54.01075,-4.34847,0.39349,-0.11404,0.10951,-0.05295,0.01202,-0.00102,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-02-15
36.0,2025-02-14,18:55:34.56,3.0,3.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Povey, Harrison",1000090899.0,Left,FGCU,Undefined,1,Bottom,2,0,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,93.54444,-1.922905,-1.850884,2256.360446,221.566861,1:30,5.76861,0.99993,4.81464,-13.2232,20.36714,17.01225,2.84353,0.66373,84.56279,-4.441839,1.140823,0.417137,,,,,,,,,,,,-8.90071,10.92457,-0.83153,50.0,5.56707,3.51067,-135.41708,-4.98454,-16.38137,32.01557,-12.06791,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,2eb79c30-eb2f-11ef-9e21-8be5a8f722aa,90.35986,,,8.98165,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-14,23:55:34.56,2025-02-14T18:55:34.5636352-05:00,2025-02-14T23:55:34.5636352Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,30ea453f-fcec-4fa5-94aa-a07bfc103a79,55.68162,-136.75374,16.00779,5.76466,-4.48071,-6.03396,-0.99238,4.1946,-8.19068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
49.0,2025-02-14,19:03:34.55,1.0,1.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moya, Robert",1000036170.0,Right,FGCU,Undefined,2,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.06464,-0.769274,-1.016049,2199.090616,227.900759,1:30,5.84459,0.85852,4.99389,-21.20777,14.51816,14.77229,3.35082,1.13014,82.01427,-4.702175,1.591924,0.430193,,,,,,,,,,,,-7.58528,7.7517,-0.7733,50.0,5.75391,1.60981,-130.60743,-2.5345,-13.0644,28.24973,-18.82298,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,4cce97e0-eb30-11ef-9e21-8be5a8f722aa,87.61758,,,8.05037,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:03:34.55,2025-02-14T19:03:34.5567744-05:00,2025-02-15T00:03:34.5567744Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,c891f02b-77b5-4e76-a5d2-f2a83a48844e,55.50287,-131.7923,14.12487,5.84366,-1.74502,-9.41149,-0.85231,2.15776,-6.5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
50.0,2025-02-14,19:03:51.26,1.0,2.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moya, Robert",1000036170.0,Right,FGCU,Undefined,2,Bottom,0,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.67049,-1.219403,-1.363769,2076.202167,183.927284,12:15,5.82385,0.92454,4.84048,-40.7392,3.21957,0.14126,1.27386,-0.35517,75.40515,-8.525444,-1.338865,0.477193,,,,,,,,,,,,-0.38461,2.1848,-0.7898,50.0,5.66792,2.78472,-117.21819,-4.00934,-0.54409,18.67188,-29.08325,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,56cb3410-eb30-11ef-9e21-8be5a8f722aa,78.98782,,,5.26534,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:03:51.26,2025-02-14T19:03:51.2656896-05:00,2025-02-15T00:03:51.2656896Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,9ac826aa-6f18-41e1-8b56-f2d8842bd61d,55.66044,-118.1164,9.33594,5.82714,-2.61028,-14.54163,-0.92439,2.8109,-0.27205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
51.0,2025-02-14,19:04:07.82,1.0,3.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moya, Robert",1000036170.0,Right,FGCU,Undefined,2,Bottom,0,1,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.8072,-0.844318,-1.964686,2143.442942,230.332377,1:45,5.91414,0.7975,4.77377,-20.6195,15.53186,17.32808,3.39492,0.37828,81.94731,-4.656354,1.080713,0.432746,74.03308,34.1172,149.511855,3944.872937,-100.7685,46.14335,44.10932,222.5491,78.66472,162.322544,3.179261,-9.10091,8.21497,-0.61708,50.0,5.81231,3.63633,-130.20328,-2.69695,-15.62142,27.36526,-18.07332,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,60a66590-eb30-11ef-9e21-8be5a8f722aa,87.10052,46.30931,,7.85989,,,,0.89078,3.2916,-0.38711,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:04:07.82,2025-02-14T19:04:07.8268928-05:00,2025-02-15T00:04:07.8268928Z,FlyBall,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,1dec3fc4-f0f2-4013-8bc1-05319ea90652,55.72481,-131.40097,13.68263,5.91303,-1.90593,-9.03666,-0.79119,4.32003,-7.81071,297.126457,0.89104,-77.47468,3.50343,-0.07087,0.10425,-0.13041,0.06029,-0.01233,0.00097,3.29169,60.89871,-24.49282,2.5934,-0.45563,0.04098,0.00403,-0.00124,5e-05,-0.38741,45.61917,-13.26924,3.35148,-0.92917,0.27486,-0.07252,0.01118,-0.00065,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,2025-02-15
52.0,2025-02-14,19:04:25.87,1.0,4.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moya, Robert",1000036170.0,Right,FGCU,Undefined,2,Bottom,0,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.47521,0.032495,-2.571948,2185.684215,227.809205,1:30,5.90608,0.85587,4.61408,-19.57749,16.10336,16.56072,4.30555,-0.21104,82.79989,-3.580488,0.327538,0.429921,,,,,,,,,,,,-8.73536,8.17426,-0.60736,50.0,5.89213,5.06603,-131.15556,-0.67767,-15.30279,26.25427,-17.85422,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,6b63b9b0-eb30-11ef-9e21-8be5a8f722aa,87.67285,,,7.67532,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:04:25.87,2025-02-14T19:04:25.8762240-05:00,2025-02-15T00:04:25.8762240Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,22d4a528-564b-4599-9216-61105fbd56cf,55.88372,-132.3281,13.12714,5.90459,0.11971,-8.92711,-0.84887,5.74947,-7.65139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
53.0,2025-02-14,19:04:41.00,1.0,5.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moya, Robert",1000036170.0,Right,FGCU,Undefined,2,Bottom,0,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.47964,-1.086537,-2.108992,2129.686261,140.102606,10:45,5.80367,0.89678,4.55482,-39.25089,4.98425,-3.01583,1.49778,-1.3628,75.00296,-8.134464,-2.637266,0.478691,,,,,,,,,,,,0.90213,3.11941,-0.67461,50.0,5.65398,4.48171,-118.08153,-3.75495,1.27587,22.12516,-27.76223,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,74730fb0-eb30-11ef-9e21-8be5a8f722aa,78.7407,,,6.47668,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:04:41.00,2025-02-14T19:04:41.0050560-05:00,2025-02-15T00:04:41.0050560Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,7fd10d7f-37e4-4e5c-a286-9209f9b948cd,55.94341,-119.18995,11.06258,5.80725,-2.36411,-13.88112,-0.89753,4.4178,0.63794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
54.0,2025-02-14,19:04:59.26,1.0,6.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Moya, Robert",1000036170.0,Right,FGCU,Undefined,2,Bottom,0,3,2,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,80.93996,-1.681132,-1.393779,2060.847727,152.05707,11:00,5.90511,0.9395,4.85291,-38.55675,6.24307,-2.48957,1.09976,-0.58758,73.80608,-8.667393,-1.832742,0.481736,,,,,,,,,,,,0.80583,4.02508,-0.7997,50.0,5.70659,2.95859,-117.21433,-4.85095,1.11007,24.18723,-26.6292,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,7f55c620-eb30-11ef-9e21-8be5a8f722aa,78.24287,,,7.13387,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:04:59.26,2025-02-14T19:04:59.2623104-05:00,2025-02-15T00:04:59.2623104Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,4fe60229-e838-48cc-83cf-036e0f344d3a,55.64393,-118.37323,12.09361,5.90845,-3.57505,-13.3146,-0.94018,2.90541,0.55503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
55.0,2025-02-14,19:05:39.18,2.0,1.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Corn, Aidan",1000115256.0,Right,FGCU,Undefined,2,Bottom,0,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.29218,-2.019888,-2.018963,2028.210771,224.739054,1:30,5.82451,0.82075,4.62129,-19.58556,17.76237,16.4908,2.27019,0.27488,81.29559,-5.62065,0.871329,0.43985,76.12997,26.600072,131.296676,4964.642503,,,,,56.7205,,,-8.63508,9.55146,-0.62959,50.0,5.59962,3.7344,-128.03646,-5.2542,-14.45804,24.29717,-16.18173,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,97163fb0-eb30-11ef-9e21-8be5a8f722aa,85.69387,26.25532,,6.99659,,,,1.75124,2.22179,-0.26181,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:05:39.18,2025-02-14T19:05:39.1809024-05:00,2025-02-15T00:05:39.1809024Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,a9acb511-9b85-43ae-a1d3-7fe11a085b7d,55.87846,-129.14719,12.14859,5.8229,-4.51447,-8.09086,-0.81541,4.39533,-7.22902,278.848389,1.75124,-65.8893,1.90917,0.09801,-0.00046,0.00266,-0.00128,0.00016,0.0,2.22179,49.99561,-18.87064,1.72387,-0.20118,0.05421,-0.00968,0.00118,-0.00017,-0.26181,75.00899,-10.7368,0.41081,-0.10928,0.01582,0.00065,-0.00024,0.0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,2025-02-15
56.0,2025-02-14,19:06:03.66,2.0,2.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Corn, Aidan",1000115256.0,Right,FGCU,Undefined,2,Bottom,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.98003,-2.65354,-3.128319,2174.167271,227.691033,1:30,5.79428,0.95481,4.69129,-21.59796,15.60347,15.75473,1.46956,-0.70535,81.04232,-6.627843,-0.365953,0.438987,,,,,,,,,,,,-8.6002,8.76867,-0.65204,50.0,5.50578,6.26773,-128.67569,-6.78895,-14.37657,27.43742,-17.51588,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,a5acaf50-eb30-11ef-9e21-8be5a8f722aa,85.86238,,,7.93771,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:06:03.66,2025-02-14T19:06:03.6688384-05:00,2025-02-15T00:06:03.6688384Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,2dd49de7-b64c-42a1-87cf-789dd9deecc0,55.80563,-129.90772,13.71871,5.79297,-6.00243,-8.75794,-0.94798,6.91329,-7.18828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
57.0,2025-02-14,19:06:23.69,2.0,3.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Corn, Aidan",1000115256.0,Right,FGCU,Undefined,2,Bottom,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.78428,-0.978376,-1.26193,2133.799459,211.870494,1:00,5.85464,0.87611,5.00172,-18.67186,18.24757,10.55788,3.37474,0.56447,80.46873,-4.481826,0.601688,0.437319,,,,,,,,,,,,-5.57437,9.67953,-0.76375,50.0,5.74624,2.33176,-128.64715,-2.83322,-9.27806,28.39238,-16.06335,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,b19feb60-eb30-11ef-9e21-8be5a8f722aa,86.18972,,,8.31555,,,,,,,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:06:23.69,2025-02-14T19:06:23.6986880-05:00,2025-02-15T00:06:23.6986880Z,,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,b0ecd003-0b08-4398-afe2-c75e4f5b8306,55.49333,-129.85386,14.19619,5.85215,-2.1505,-8.03168,-0.87124,2.72609,-4.63903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-15
58.0,2025-02-14,19:06:44.71,2.0,4.0,"Alekson, Ben",10138563.0,Right,FAI_STA,"Corn, Aidan",1000115256.0,Right,FGCU,Undefined,2,Bottom,0,1,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,89.15714,-1.238657,-1.39285,2154.266344,217.846004,1:15,5.87927,0.88578,4.95391,-20.26537,16.48312,11.81083,3.01962,0.55374,80.7193,-5.018876,0.690354,0.436306,83.04273,12.769174,22.567194,3725.295859,98.04147,12.54282,49.87839,168.96892,168.08756,30.124321,1.782385,-6.28859,8.90426,-0.76115,50.0,5.74331,2.5858,-129.16451,-3.51697,-10.52462,29.24753,-17.27182,FGCU,FAI_STA,SwansonStadium,D1,ASUN,20250214-SwansonStadium-1,be2666c0-eb30-11ef-9e21-8be5a8f722aa,86.38992,13.46635,,8.43784,,,,1.52074,2.93325,-0.5865,d265b4ba-4a13-4882-991f-8ca5b7697597,2025-02-15,00:06:44.71,2025-02-14T19:06:44.7102464-05:00,2025-02-15T00:06:44.7102464Z,LineDrive,v3,4964,471291,14 February 2025 18:30-fairfield@flgulfcst,"Kuczik, JP",10033673.0,Right,FAI_STA,0268fd7d-af30-4864-9698-cf453289509d,55.54286,-130.41358,14.62376,5.87776,-2.77935,-8.63591,-0.88118,3.03527,-5.26231,257.496498,1.52074,109.68835,-20.44423,3.43103,-0.68403,0.11082,-0.01785,0.00251,-0.00019,2.93325,26.91977,-18.42948,1.77583,-0.33873,0.07253,-0.01218,0.00171,-0.00015,-0.5865,45.5852,3.57418,-2.00805,0.61191,-0.1566,0.0327,-0.00519,0.00042,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-02-15
