PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate,pitcher_cape_team
250.0,2025-03-14,18:36:52.22,1.0,3.0,"Frederick, Brady",824475.0,Right,ETS_BUC,"Nelson, James",1000098758.0,Left,LON_LAN,Undefined,8,Top,0,2,0,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.53576,2.676689,-1.096336,2053.83119,262.422642,2:45,1.96476,3.05138,5.33914,-42.46388,2.08843,6.66512,0.9395,2.57817,73.58882,-5.063402,0.086782,0.480404,,,,,,,,,,,,-3.60154,0.79165,-2.95743,50.0,2.17571,1.9438,-115.51362,3.93516,-4.93622,18.61762,-31.08904,ETS_BUC,LON_LAN,EastTennesseeState,D1,WAC,20250314-EastTennesseeState-2,d3b6ac20-0124-11f0-8f2f-6fe13bb3469a,78.45988,,,5.94694,,,,,,,4b15ecac-90dd-4a82-a1bd-2ff8fb4522ab,2025-03-14,22:36:52.22,2025-03-14 22:36:52.221286400+00:00,2025-03-14 22:36:52.221286400+00:00,,v3,4844,471338,,"Smoot, Will",1000192847.0,Right,ETS_BUC,842a5356-58cc-4001-a2d4-45b03ef44be3,55.16203,-116.34263,9.30881,1.96966,5.31949,-15.54452,-3.04888,2.1636,-2.46811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
251.0,2025-03-14,18:37:11.96,1.0,4.0,"Frederick, Brady",824475.0,Right,ETS_BUC,"Nelson, James",1000098758.0,Left,LON_LAN,Undefined,8,Top,0,3,0,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,77.82917,3.258371,-3.998811,2009.84829,258.90173,2:45,1.79,3.08141,5.32745,-43.86959,2.72571,7.7413,1.20245,-0.03185,72.17481,-4.714058,-2.63095,0.491295,,,,,,,,,,,,-4.81264,0.95835,-2.72525,50.0,2.05339,7.58868,-112.78832,4.96794,-6.31625,16.88954,-30.91627,ETS_BUC,LON_LAN,EastTennesseeState,D1,WAC,20250314-EastTennesseeState-2,df910900-0124-11f0-8f2f-6fe13bb3469a,76.72059,,,5.65436,,,,,,,4b15ecac-90dd-4a82-a1bd-2ff8fb4522ab,2025-03-14,22:37:11.96,2025-03-14 22:37:11.966105600+00:00,2025-03-14 22:37:11.966105600+00:00,,v3,4844,471338,,"Smoot, Will",1000192847.0,Right,ETS_BUC,3cfc0859-403b-46aa-8a46-dc778cba6350,55.17524,-113.56065,8.44477,1.79389,6.38167,-15.45813,-3.07887,7.87751,-3.15813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
252.0,2025-03-14,18:37:46.87,2.0,1.0,"Frederick, Brady",824475.0,Right,ETS_BUC,"Gibbs, Casey",811730.0,Left,LON_LAN,Undefined,8,Top,0,0,0,Fastball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.46922,3.570631,-2.632844,2031.269937,249.292657,2:15,1.98409,3.07549,5.4267,-42.62868,3.1376,5.03721,1.78388,1.02757,72.45458,-4.21325,-1.739243,0.486905,,,,,,,,,,,,-3.15445,1.12012,-2.84548,50.0,2.27162,5.03499,-113.77746,5.68167,-4.19588,17.996,-30.68412,ETS_BUC,LON_LAN,EastTennesseeState,D1,WAC,20250314-EastTennesseeState-2,f42c4dc0-0124-11f0-8f2f-6fe13bb3469a,77.41232,,,6.01464,,,,,,,4b15ecac-90dd-4a82-a1bd-2ff8fb4522ab,2025-03-14,22:37:46.87,2025-03-14 22:37:46.871756800+00:00,2025-03-14 22:37:46.871756800+00:00,,v3,4844,471338,,"Smoot, Will",1000192847.0,Right,ETS_BUC,3ac8d9e9-0def-4baf-a1f8-c84f2ffa3075,55.07421,-114.57723,8.998,1.98882,7.04532,-15.34206,-3.07339,5.22146,-2.09794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
253.0,2025-03-14,18:38:03.44,2.0,2.0,"Frederick, Brady",824475.0,Right,ETS_BUC,"Gibbs, Casey",811730.0,Left,LON_LAN,Undefined,8,Top,0,0,1,Fastball,Slider,HitByPitch,Undefined,Undefined,Undefined,0,0,,79.33269,4.588086,-6.141673,2046.021777,260.958351,2:45,1.96497,3.15717,5.45008,-42.88345,2.04669,5.82697,2.72079,-2.12923,73.537,-3.18502,-5.117417,0.482437,,,,,,,,,,,,-4.3467,0.22189,-2.6174,50.0,2.34264,12.10489,-114.48329,7.82484,-5.89279,16.87048,-31.87322,ETS_BUC,LON_LAN,EastTennesseeState,D1,WAC,20250314-EastTennesseeState-2,fe1736b0-0124-11f0-8f2f-6fe13bb3469a,78.1293,,,5.79569,,,,,,,4b15ecac-90dd-4a82-a1bd-2ff8fb4522ab,2025-03-14,22:38:03.44,2025-03-14 22:38:03.441459200+00:00,2025-03-14 22:38:03.441459200+00:00,,v3,4844,471338,,"Smoot, Will",1000192847.0,Right,ETS_BUC,ed45da3e-a979-480c-a3e3-197945bb5a73,55.05444,-115.22571,8.43524,1.96743,9.22749,-15.93661,-3.15581,12.36421,-2.9464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
190.0,2025-03-14,20:23:07.58,4.0,1.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Chun, Tanner",821930.0,Right,TUL_GRE,Undefined,6,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.45591,-3.699467,-5.286937,2095.816818,214.33909,1:15,6.03542,1.52654,6.17157,-17.62745,16.62725,10.56623,1.1302,-2.48996,82.47317,-7.043551,-3.392619,0.421242,,,,,,,,,,,,-6.94607,9.99682,-1.13033,50.0,5.74472,11.64315,-130.61433,-8.98113,-11.96506,28.24687,-14.9539,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,0d620ac0-013c-11f0-9b23-9dd0d2297a80,89.47931,,,7.98274,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:23:07.58,2025-03-15 01:23:07.585382400+00:00,2025-03-15 01:23:07.585382400+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,9365c372-10ab-4fce-aba9-f6127e984285,54.32659,-131.54668,14.12344,6.03302,-8.48755,-7.47695,-1.52115,12.03808,-5.98253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
191.0,2025-03-14,20:23:24.92,4.0,2.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Chun, Tanner",821930.0,Right,TUL_GRE,Undefined,6,Bottom,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.90701,-1.133069,-3.127924,2285.943433,87.620129,9:00,5.78318,1.87336,5.09734,-42.92534,1.10705,-5.74886,1.13657,-1.5563,74.68244,-8.874948,-4.143623,0.477592,,,,,,,,,,,,2.01476,1.23933,-1.57295,50.0,5.6422,6.64543,-117.27017,-3.87432,2.8082,21.99202,-30.44668,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,17d4c150-013c-11f0-9b23-9dd0d2297a80,78.92176,,,6.22457,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:23:24.92,2025-03-15 01:23:24.923494400+00:00,2025-03-15 01:23:24.923494400+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,a494c83b-e9ca-4a3e-ab26-5fe0cb99e4c2,55.40368,-118.27919,10.99601,5.78791,-2.47739,-15.22334,-1.8749,6.51658,1.4041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
192.0,2025-03-14,20:23:45.25,4.0,3.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Chun, Tanner",821930.0,Right,TUL_GRE,Undefined,6,Bottom,1,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.66799,1.737473,-3.13308,2274.35062,81.800302,8:45,5.80453,1.82264,5.5614,-42.84262,0.27327,-6.26894,3.86051,-1.62983,74.72957,-6.077355,-4.247766,0.472596,,,,,,,,,,,,2.39284,0.10807,-1.54773,50.0,5.92651,6.65776,-117.08464,2.09275,3.35969,19.73489,-32.02234,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,23c7d650-013c-11f0-9b23-9dd0d2297a80,79.75615,,,5.93842,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:23:45.25,2025-03-15 01:23:45.255065600+00:00,2025-03-15 01:23:45.255065600+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,c1054f44-8608-471c-bf7f-3338a7fb6bdf,54.93984,-117.91432,9.86744,5.81023,3.43901,-16.01117,-1.82466,6.51652,1.67984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
193.0,2025-03-14,20:24:03.52,4.0,4.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Chun, Tanner",821930.0,Right,TUL_GRE,Undefined,6,Bottom,1,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,1,,90.82094,-1.421943,-2.957388,2151.105201,221.042602,1:15,5.97478,1.69654,5.92849,-19.02599,14.81587,11.96627,3.06789,-0.05276,83.05549,-5.010784,-0.811354,0.418696,108.02735,5.639372,-15.276672,733.637584,105.60015,7.61264,-30.7992,190.55666,135.66949,-17.427732,1.427473,-6.99678,8.32504,-1.46697,50.0,5.85023,6.30784,-131.80216,-3.87466,-12.31558,27.84901,-17.5205,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,2ebdedb0-013c-11f0-9b23-9dd0d2297a80,90.02345,7.85374,,7.76545,,,,1.73134,3.09586,0.26633,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:24:03.52,2025-03-15 01:24:03.521638400+00:00,2025-03-15 01:24:03.521638400+00:00,GroundBall,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,fefcf626-058e-46a0-af9d-6cf36d276ebc,54.57236,-132.76475,13.92451,5.97368,-3.26906,-8.76025,-1.69236,6.73352,-6.15779,133.930002,2.11472,148.35152,-15.90274,,,,,,,3.14272,15.13555,-12.16799,,,,,,,0.28268,-41.71874,1.07288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,2025-03-15,Yarmouth-Dennis
194.0,2025-03-14,20:24:52.81,5.0,1.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Johnson, Nate",10130411.0,Left,TUL_GRE,Undefined,6,Bottom,1,0,0,Fastball,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,89.2789,-1.73808,-2.819218,2020.237448,226.566797,1:30,5.92899,1.89469,5.84685,-20.57348,14.55394,14.19556,2.59691,0.45568,81.71467,-5.601102,-0.276054,0.426574,94.43364,23.210871,18.787104,2182.707581,103.37264,43.69817,37.60418,379.06606,366.39523,23.449485,4.42672,-8.05815,8.25969,-1.67369,50.0,5.77537,5.78282,-129.54254,-4.59019,-13.70717,26.7995,-18.12406,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,4c336eb0-013c-11f0-9b23-9dd0d2297a80,88.36082,60.19899,,7.56423,,,,1.47028,2.65905,-0.43377,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:24:52.81,2025-03-15 01:24:52.817356800+00:00,2025-03-15 01:24:52.817356800+00:00,LineDrive,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,3420111b-380c-460b-a259-b35c6a21baff,54.65365,-130.50173,13.39975,5.92805,-3.94151,-9.06203,-1.88944,6.27342,-6.85359,199.966744,1.47064,120.50647,-20.92004,5.04033,-1.03963,0.19777,-0.03524,0.00468,-0.00029,2.65981,54.55862,-12.51444,-0.85155,0.64065,-0.27023,0.07347,-0.01069,0.00062,-0.43376,40.99444,-2.43567,0.22854,0.00479,0.00102,-0.00297,0.00074,-6e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-03-15,Yarmouth-Dennis
195.0,2025-03-14,20:25:39.58,6.0,1.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Harrison, KaiKea",804662.0,Left,TUL_GRE,Undefined,6,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.39893,-3.007301,-2.574115,2160.893147,222.789742,1:30,6.05927,1.77291,5.89619,-17.28261,16.1628,13.9865,1.82161,0.54697,83.83449,-6.265689,-0.065271,0.416236,72.68361,-38.075382,44.058845,,,,,3.08331,1.72376,19.122725,0.027137,-7.91276,9.43193,-1.5739,50.0,5.80689,5.36946,-132.56647,-7.50937,-14.11652,27.67136,-15.34732,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,682005c0-013c-11f0-9b23-9dd0d2297a80,90.55548,1.78835,,7.56444,,,,1.2727,1.78835,-0.57737,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:25:39.58,2025-03-15 01:25:39.582515200+00:00,2025-03-15 01:25:39.582515200+00:00,GroundBall,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,3277f9f8-440f-4f78-8698-6de04286eab1,54.60508,-133.52426,13.83568,6.05761,-6.97815,-7.67366,-1.76821,5.85807,-7.05826,,1.27206,60.45166,,,,,,,,1.78905,-65.90108,,,,,,,,-0.57799,58.4976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,2025-03-15,Yarmouth-Dennis
210.0,2025-03-14,20:35:59.19,1.0,1.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Lombardi, Michael",1000115581.0,Right,TUL_GRE,Undefined,7,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.62757,-0.232581,-2.192913,2141.011052,218.940944,1:15,6.15278,1.44979,5.68225,-18.5641,15.16434,11.34552,4.38881,0.35011,83.15599,-3.742638,-0.166327,0.417993,,,,,,,,,,,,-6.34685,8.0817,-1.27199,50.0,6.12165,4.56788,-132.89936,-1.13897,-11.29442,29.81414,-17.79244,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,d9558a20-013d-11f0-9b23-9dd0d2297a80,90.17471,,,8.47158,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:35:59.19,2025-03-15 01:35:59.194316800+00:00,2025-03-15 01:35:59.194316800+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,508415ed-3b3a-4767-bf90-9533c7b50904,54.8148,-133.97514,14.90707,6.15116,-0.49697,-8.89622,-1.44417,4.97542,-5.64721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
211.0,2025-03-14,20:36:11.34,1.0,2.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Lombardi, Michael",1000115581.0,Right,TUL_GRE,Undefined,7,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.80606,0.081666,-1.302278,2126.420381,217.536246,1:15,6.0672,1.46535,5.58467,-21.336,13.00363,9.14119,4.36548,1.01076,82.6941,-3.913433,0.328695,0.421763,,,,,,,,,,,,-4.94618,6.88059,-1.3593,50.0,6.06046,2.57497,-131.78388,-0.54179,-8.6826,28.47715,-20.09576,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,e0854ab0-013d-11f0-9b23-9dd0d2297a80,89.36857,,,8.11197,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:36:11.34,2025-03-15 01:36:11.348684800+00:00,2025-03-15 01:36:11.348684800+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,39f8ef74-1600-49ab-8aa2-ac98dd53d3ff,54.91235,-132.84114,14.23858,6.06673,0.2043,-10.04788,-1.46088,2.89732,-4.3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
212.0,2025-03-14,20:36:28.80,1.0,3.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Lombardi, Michael",1000115581.0,Right,TUL_GRE,Undefined,7,Bottom,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.77108,-2.209153,-2.966316,2132.503833,212.363401,1:00,6.06207,1.47232,5.87158,-18.14863,16.25229,9.5228,2.49394,-0.49185,82.08382,-5.658362,-1.260441,0.42214,,,,,,,,,,,,-5.72886,9.3256,-1.23733,50.0,5.87251,6.38351,-131.43286,-5.62298,-9.91348,30.64915,-16.03661,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,eb05bce0-013d-11f0-9b23-9dd0d2297a80,89.28898,,,8.68725,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:36:28.80,2025-03-15 01:36:28.808448+00:00,2025-03-15 01:36:28.808448+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,75936f79-5c58-4481-87b6-486a442a94ac,54.62417,-132.5068,15.32457,6.05969,-5.06106,-8.01831,-1.46709,6.73087,-4.95674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
213.0,2025-03-14,20:36:46.51,1.0,4.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Lombardi, Michael",1000115581.0,Right,TUL_GRE,Undefined,7,Bottom,0,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.04223,3.412381,-0.281262,2265.107506,90.716727,9:00,5.82972,1.75837,5.22311,-42.87683,1.73898,-5.97969,5.46871,0.99563,72.46164,-4.473695,-1.340033,0.480746,,,,,,,,,,,,2.83051,0.31236,-1.72798,50.0,6.11361,0.83951,-117.12833,5.44088,3.8561,26.11355,-31.74853,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,f593eab0-013d-11f0-9b23-9dd0d2297a80,78.40405,,,8.58059,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:36:46.51,2025-03-15 01:36:46.514688+00:00,2025-03-15 01:36:46.514688+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,d5a3421b-fa69-43d1-b62c-0cf7294b3061,55.2706,-118.29756,13.05677,5.83817,6.86242,-15.87427,-1.7617,0.66686,1.92805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
214.0,2025-03-14,20:37:03.39,1.0,5.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Lombardi, Michael",1000115581.0,Right,TUL_GRE,Undefined,7,Bottom,0,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,89.74098,-0.532515,-1.124483,2084.230694,215.047844,1:15,6.03963,1.51197,5.94059,-19.93068,14.83639,9.60134,3.88464,1.26882,81.59647,-4.305876,0.600331,0.42438,,,,,,,,,,,,-5.20213,8.09107,-1.42744,50.0,5.98593,2.13861,-130.28239,-1.82291,-8.89871,28.58283,-18.33353,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,ff7c3b90-013d-11f0-9b23-9dd0d2297a80,88.81759,,,8.14452,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:37:03.39,2025-03-15 01:37:03.399884800+00:00,2025-03-15 01:37:03.399884800+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,ec2e11b5-7acb-427f-9702-967c757de450,54.55631,-131.2782,14.29142,6.03831,-1.18419,-9.16677,-1.50735,2.44864,-4.44936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
215.0,2025-03-14,20:37:45.89,2.0,1.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Rasmussen, Connor",811278.0,Left,TUL_GRE,Undefined,7,Bottom,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.21137,0.257175,-3.007442,2149.848428,71.626198,8:30,5.72964,2.05549,5.54592,-43.5051,0.54693,-2.44894,2.34489,-0.96175,73.75039,-7.686665,-3.443544,0.477699,,,,,,,,,,,,0.39988,0.63965,-1.79316,50.0,5.72318,6.21008,-116.34971,-0.95471,0.54824,21.80176,-31.29712,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,18fb06f0-013e-11f0-9b23-9dd0d2297a80,78.90415,,,6.46098,,,,,,,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:37:45.89,2025-03-15 01:37:45.897625600+00:00,2025-03-15 01:37:45.897625600+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,236afbf1-aadb-4a70-88f0-991ff6c0b2aa,54.95398,-117.27432,10.90088,5.73553,0.3726,-15.64856,-2.05604,6.18683,0.27412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-03-15,Yarmouth-Dennis
216.0,2025-03-14,20:38:35.29,2.0,2.0,"Hooker, Jake",814108.0,Right,XAV_MUS,"Rasmussen, Connor",811278.0,Left,TUL_GRE,Undefined,7,Bottom,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.34972,-1.355157,-3.438691,1999.14305,208.742298,1:00,5.99072,1.92681,6.09778,-20.27647,15.17371,7.59182,3.04513,-0.62483,80.2257,-5.224635,-2.074303,0.428529,65.58656,70.914213,-154.982567,4684.892759,,,,,25.60152,,,-5.06359,8.65705,-1.66574,50.0,5.87568,7.45525,-129.35959,-3.65876,-8.41429,31.85019,-17.78845,TUL_GRE,XAV_MUS,Tulane,D1,AMER,20250314-Tulane-1,365a19c0-013e-11f0-9b23-9dd0d2297a80,87.95764,59.03772,,9.12402,,,,1.26054,3.18599,0.62188,303b3056-f376-45da-aeaf-8dec7ac3d2bb,2025-03-15,01:38:35.29,2025-03-15 01:38:35.293798400+00:00,2025-03-15 01:38:35.293798400+00:00,,v3,471471,471497,14 March 2025 19:30-xavier@tulane,"Jelic, Jason",830126.0,Right,XAV_MUS,2338b065-6709-4b62-9e4d-436425d9981b,54.39911,-130.43822,15.9251,5.98938,-3.05635,-8.89422,-1.92304,7.74021,-4.20715,359.864537,1.26054,-28.50265,-3.24307,1.45668,-0.44203,0.21988,-0.22011,0.16956,-0.05503,3.18599,90.90573,-29.682,3.93002,-0.84567,0.23901,-0.1664,0.1175,-0.03717,0.62188,-13.30155,-1.57035,1.15226,-0.39138,0.20627,-0.20933,0.16163,-0.0525,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,2025-03-15,Yarmouth-Dennis
